datetime,station_id,utilization,pred_utilization,pred_congestion_prob,dynamic_tariff,tariff_regime,revenue_fixed,revenue_dynamic_adj,adjusted_utilization
2022-06-19 03:20:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 03:25:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 03:30:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 03:35:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 03:40:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 03:45:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 03:50:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 03:55:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 04:00:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 04:05:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 04:10:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 04:15:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 04:20:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 04:25:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 04:30:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 04:35:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 04:40:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 04:45:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 04:50:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 04:55:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 05:00:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 05:05:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 05:10:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 05:15:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 05:20:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 05:25:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 05:30:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 05:35:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 05:40:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 05:45:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 05:50:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 05:55:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 06:00:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 06:05:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 06:10:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 06:15:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 06:20:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 06:25:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 06:30:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 06:35:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 06:40:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 06:45:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 06:50:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 06:55:00,343,0.0714285714285714,0.067610559169577,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 07:00:00,343,0.0714285714285714,0.0673538602992789,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 07:05:00,343,0.0714285714285714,0.0673538602992789,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 07:10:00,343,0.0714285714285714,0.0673538602992789,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 07:15:00,343,0.0714285714285714,0.0673538602992789,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 07:20:00,343,0.0714285714285714,0.0673538602992789,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 07:25:00,343,0.0714285714285714,0.0673538602992789,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 07:30:00,343,0.0714285714285714,0.0673538602992789,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 07:35:00,343,0.0714285714285714,0.0673538602992789,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 07:40:00,343,0.0714285714285714,0.0673538602992789,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 07:45:00,343,0.0714285714285714,0.0673538602992789,0.0019978049726296,10.5,Discount,1.071428571428571,0.8174999999999998,0.07785714285714283
2022-06-19 07:50:00,343,0.1071428571428571,0.0741221219022406,0.0019978049726296,10.5,Discount,1.6071428571428563,1.2262499999999996,0.11678571428571424
2022-06-19 07:55:00,343,0.1071428571428571,0.1021958479665071,0.0019978049726296,10.5,Discount,1.6071428571428563,1.2262499999999996,0.11678571428571424
2022-06-19 08:00:00,343,0.1071428571428571,0.1026888378813744,0.0019978049726296,10.5,Discount,1.6071428571428563,1.2262499999999996,0.11678571428571424
2022-06-19 08:05:00,343,0.1071428571428571,0.0999488716410451,0.0019978049726296,10.5,Discount,1.6071428571428563,1.2262499999999996,0.11678571428571424
2022-06-19 08:10:00,343,0.1071428571428571,0.0999488716410451,0.0019978049726296,10.5,Discount,1.6071428571428563,1.2262499999999996,0.11678571428571424
2022-06-19 08:15:00,343,0.1071428571428571,0.1007146990755099,0.0019978049726296,10.5,Discount,1.6071428571428563,1.2262499999999996,0.11678571428571424
2022-06-19 08:20:00,343,0.1071428571428571,0.1010593187126696,0.0019978049726296,10.5,Discount,1.6071428571428563,1.2262499999999996,0.11678571428571424
2022-06-19 08:25:00,343,0.1071428571428571,0.1015400351947107,0.0019978049726296,10.5,Discount,1.6071428571428563,1.2262499999999996,0.11678571428571424
2022-06-19 08:30:00,343,0.1071428571428571,0.1015400351947107,0.0019978049726296,10.5,Discount,1.6071428571428563,1.2262499999999996,0.11678571428571424
2022-06-19 08:35:00,343,0.1071428571428571,0.1015400351947107,0.0019978049726296,10.5,Discount,1.6071428571428563,1.2262499999999996,0.11678571428571424
2022-06-19 08:40:00,343,0.1071428571428571,0.1015400351947107,0.0019978049726296,10.5,Discount,1.6071428571428563,1.2262499999999996,0.11678571428571424
2022-06-19 08:45:00,343,0.1071428571428571,0.1034618309279707,0.0019978049726296,10.5,Discount,1.6071428571428563,1.2262499999999996,0.11678571428571424
2022-06-19 08:50:00,343,0.1071428571428571,0.1039246500208297,0.0019978049726296,10.5,Discount,1.6071428571428563,1.2262499999999996,0.11678571428571424
2022-06-19 08:55:00,343,0.1071428571428571,0.1039246500208297,0.0019978049726296,10.5,Discount,1.6071428571428563,1.2262499999999996,0.11678571428571424
2022-06-19 09:00:00,343,0.1428571428571428,0.1099520601299679,0.0019978049726296,10.5,Discount,2.142857142857142,1.6349999999999996,0.15571428571428567
2022-06-19 09:05:00,343,0.1428571428571428,0.1384600576700084,0.0019978049726296,10.5,Discount,2.142857142857142,1.6349999999999996,0.15571428571428567
2022-06-19 09:10:00,343,0.1428571428571428,0.1384600576700084,0.0019978049726296,10.5,Discount,2.142857142857142,1.6349999999999996,0.15571428571428567
2022-06-19 09:15:00,343,0.1785714285714285,0.1516594893040901,0.0019978049726296,10.5,Discount,2.6785714285714275,2.0437499999999993,0.19464285714285706
2022-06-19 09:20:00,343,0.1785714285714285,0.1729104803043878,0.0019978049726296,10.5,Discount,2.6785714285714275,2.0437499999999993,0.19464285714285706
2022-06-19 09:25:00,343,0.1785714285714285,0.1737640744490065,0.0019978049726296,10.5,Discount,2.6785714285714275,2.0437499999999993,0.19464285714285706
2022-06-19 09:30:00,343,0.1785714285714285,0.1744140302694458,0.0019978049726296,10.5,Discount,2.6785714285714275,2.0437499999999993,0.19464285714285706
2022-06-19 09:35:00,343,0.1785714285714285,0.1746719446738943,0.0019978049726296,10.5,Discount,2.6785714285714275,2.0437499999999993,0.19464285714285706
2022-06-19 09:40:00,343,0.1785714285714285,0.1749752868780991,0.0019978049726296,10.5,Discount,2.6785714285714275,2.0437499999999993,0.19464285714285706
2022-06-19 09:45:00,343,0.1785714285714285,0.1750131182048651,0.0019978049726296,10.5,Discount,2.6785714285714275,2.0437499999999993,0.19464285714285706
2022-06-19 09:50:00,343,0.1785714285714285,0.1771010804542338,0.0019978049726296,10.5,Discount,2.6785714285714275,2.0437499999999993,0.19464285714285706
2022-06-19 09:55:00,343,0.1785714285714285,0.1775609045281204,0.0019978049726296,10.5,Discount,2.6785714285714275,2.0437499999999993,0.19464285714285706
2022-06-19 10:00:00,343,0.1785714285714285,0.17693183671256,0.0019978049726296,10.5,Discount,2.6785714285714275,2.0437499999999993,0.19464285714285706
2022-06-19 10:05:00,343,0.1785714285714285,0.17693183671256,0.0019978049726296,10.5,Discount,2.6785714285714275,2.0437499999999993,0.19464285714285706
2022-06-19 10:10:00,343,0.2142857142857142,0.18582427017934,0.0019978049726296,10.5,Discount,3.2142857142857126,2.4524999999999992,0.23357142857142849
2022-06-19 10:15:00,343,0.2142857142857142,0.2107685034235074,0.0019978049726296,10.5,Discount,3.2142857142857126,2.4524999999999992,0.23357142857142849
2022-06-19 10:20:00,343,0.2142857142857142,0.2110793581016054,0.0019978049726296,10.5,Discount,3.2142857142857126,2.4524999999999992,0.23357142857142849
2022-06-19 10:25:00,343,0.25,0.2274363085268051,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 10:30:00,343,0.25,0.2507816648330859,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 10:35:00,343,0.25,0.2509057417450644,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 10:40:00,343,0.25,0.2463575215433979,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 10:45:00,343,0.25,0.2463575215433979,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 10:50:00,343,0.25,0.246458431661515,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 10:55:00,343,0.25,0.2471339000558376,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 11:00:00,343,0.2857142857142857,0.2604500251807278,0.0019978049726296,10.5,Discount,4.285714285714286,3.27,0.31142857142857144
2022-06-19 11:05:00,343,0.2857142857142857,0.2922358462159942,0.0019978049726296,10.5,Discount,4.285714285714286,3.27,0.31142857142857144
2022-06-19 11:10:00,343,0.2857142857142857,0.2892840112196721,0.0019978049726296,10.5,Discount,4.285714285714286,3.27,0.31142857142857144
2022-06-19 11:15:00,343,0.25,0.2723533819407914,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 11:20:00,343,0.25,0.2502540993298182,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 11:25:00,343,0.25,0.2465423909489106,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 11:30:00,343,0.25,0.2500641885905064,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 11:35:00,343,0.25,0.2500641885905064,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 11:40:00,343,0.2142857142857142,0.2294157331731385,0.0019978049726296,10.5,Discount,3.2142857142857126,2.4524999999999992,0.23357142857142849
2022-06-19 11:45:00,343,0.2142857142857142,0.2077325641780646,0.0019978049726296,10.5,Discount,3.2142857142857126,2.4524999999999992,0.23357142857142849
2022-06-19 11:50:00,343,0.2142857142857142,0.2068004697499175,0.0019978049726296,10.5,Discount,3.2142857142857126,2.4524999999999992,0.23357142857142849
2022-06-19 11:55:00,343,0.2142857142857142,0.213255166852512,0.0019978049726296,10.5,Discount,3.2142857142857126,2.4524999999999992,0.23357142857142849
2022-06-19 12:00:00,343,0.2142857142857142,0.2129552999856153,0.0019978049726296,10.5,Discount,3.2142857142857126,2.4524999999999992,0.23357142857142849
2022-06-19 12:05:00,343,0.2142857142857142,0.2127612495895255,0.0019978049726296,10.5,Discount,3.2142857142857126,2.4524999999999992,0.23357142857142849
2022-06-19 12:10:00,343,0.25,0.2297730590675524,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 12:15:00,343,0.25,0.2539311895404033,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 12:20:00,343,0.25,0.2539311895404033,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 12:25:00,343,0.25,0.2489082689295399,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 12:30:00,343,0.25,0.2489082689295399,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 12:35:00,343,0.25,0.2489082689295399,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 12:40:00,343,0.25,0.2489391986286785,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 12:45:00,343,0.25,0.2489391986286785,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 12:50:00,343,0.25,0.249356606915952,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 12:55:00,343,0.25,0.249356606915952,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 13:00:00,343,0.25,0.249356606915952,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 13:05:00,343,0.25,0.2499952420309518,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 13:10:00,343,0.25,0.2495404805606715,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 13:15:00,343,0.25,0.2495404805606715,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 13:20:00,343,0.25,0.2495404805606715,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 13:25:00,343,0.25,0.2495404805606715,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 13:30:00,343,0.25,0.2495404805606715,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 13:35:00,343,0.25,0.2495404805606715,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 13:40:00,343,0.25,0.2495404805606715,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 13:45:00,343,0.25,0.2495404805606715,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 13:50:00,343,0.25,0.2495404805606715,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 13:55:00,343,0.25,0.2495404805606715,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 14:00:00,343,0.25,0.2495404805606715,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 14:05:00,343,0.25,0.2495404805606715,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 14:10:00,343,0.25,0.2495404805606715,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 14:15:00,343,0.25,0.2495404805606715,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 14:20:00,343,0.2142857142857142,0.2288920251433032,0.0019978049726296,10.5,Discount,3.2142857142857126,2.4524999999999992,0.23357142857142849
2022-06-19 14:25:00,343,0.2142857142857142,0.207096499002622,0.0019978049726296,10.5,Discount,3.2142857142857126,2.4524999999999992,0.23357142857142849
2022-06-19 14:30:00,343,0.2142857142857142,0.2069024486065322,0.0019978049726296,10.5,Discount,3.2142857142857126,2.4524999999999992,0.23357142857142849
2022-06-19 14:35:00,343,0.2142857142857142,0.2142470175380801,0.0019978049726296,10.5,Discount,3.2142857142857126,2.4524999999999992,0.23357142857142849
2022-06-19 14:40:00,343,0.2142857142857142,0.2146713670441956,0.0019978049726296,10.5,Discount,3.2142857142857126,2.4524999999999992,0.23357142857142849
2022-06-19 14:45:00,343,0.2142857142857142,0.2142538640528747,0.0019978049726296,10.5,Discount,3.2142857142857126,2.4524999999999992,0.23357142857142849
2022-06-19 14:50:00,343,0.2142857142857142,0.2142538640528747,0.0019978049726296,10.5,Discount,3.2142857142857126,2.4524999999999992,0.23357142857142849
2022-06-19 14:55:00,343,0.2142857142857142,0.2140423448465504,0.0019978049726296,10.5,Discount,3.2142857142857126,2.4524999999999992,0.23357142857142849
2022-06-19 15:00:00,343,0.2142857142857142,0.2139530433041022,0.0019978049726296,10.5,Discount,3.2142857142857126,2.4524999999999992,0.23357142857142849
2022-06-19 15:05:00,343,0.2142857142857142,0.2139530433041022,0.0019978049726296,10.5,Discount,3.2142857142857126,2.4524999999999992,0.23357142857142849
2022-06-19 15:10:00,343,0.2142857142857142,0.2134726911957896,0.0019978049726296,10.5,Discount,3.2142857142857126,2.4524999999999992,0.23357142857142849
2022-06-19 15:15:00,343,0.25,0.2256754276907701,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 15:20:00,343,0.25,0.252619579874408,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 15:25:00,343,0.25,0.2529099661597715,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 15:30:00,343,0.25,0.2482130827591622,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 15:35:00,343,0.25,0.2482130827591622,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 15:40:00,343,0.25,0.2483023843016104,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 15:45:00,343,0.2857142857142857,0.2620390289925878,0.0019978049726296,10.5,Discount,4.285714285714286,3.27,0.31142857142857144
2022-06-19 15:50:00,343,0.2857142857142857,0.2883838288096058,0.0019978049726296,10.5,Discount,4.285714285714286,3.27,0.31142857142857144
2022-06-19 15:55:00,343,0.2857142857142857,0.2883758576786772,0.0019978049726296,10.5,Discount,4.285714285714286,3.27,0.31142857142857144
2022-06-19 16:00:00,343,0.2857142857142857,0.2830066305202164,0.0019978049726296,10.5,Discount,4.285714285714286,3.27,0.31142857142857144
2022-06-19 16:05:00,343,0.2857142857142857,0.2866209604621288,0.0019978049726296,10.5,Discount,4.285714285714286,3.27,0.31142857142857144
2022-06-19 16:10:00,343,0.2857142857142857,0.2866289315930574,0.0019978049726296,10.5,Discount,4.285714285714286,3.27,0.31142857142857144
2022-06-19 16:15:00,343,0.2857142857142857,0.2850899630221201,0.0019978049726296,10.5,Discount,4.285714285714286,3.27,0.31142857142857144
2022-06-19 16:20:00,343,0.2857142857142857,0.2850899630221201,0.0019978049726296,10.5,Discount,4.285714285714286,3.27,0.31142857142857144
2022-06-19 16:25:00,343,0.2857142857142857,0.2850899630221201,0.0019978049726296,10.5,Discount,4.285714285714286,3.27,0.31142857142857144
2022-06-19 16:30:00,343,0.2857142857142857,0.2850899630221201,0.0019978049726296,10.5,Discount,4.285714285714286,3.27,0.31142857142857144
2022-06-19 16:35:00,343,0.2857142857142857,0.2850899630221201,0.0019978049726296,10.5,Discount,4.285714285714286,3.27,0.31142857142857144
2022-06-19 16:40:00,343,0.2857142857142857,0.2869640946547627,0.0019978049726296,10.5,Discount,4.285714285714286,3.27,0.31142857142857144
2022-06-19 16:45:00,343,0.2857142857142857,0.2852869735709654,0.0019978049726296,10.5,Discount,4.285714285714286,3.27,0.31142857142857144
2022-06-19 16:50:00,343,0.2857142857142857,0.2852869735709654,0.0019978049726296,10.5,Discount,4.285714285714286,3.27,0.31142857142857144
2022-06-19 16:55:00,343,0.25,0.2703959013586899,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 17:00:00,343,0.25,0.2476799393888785,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
2022-06-19 17:05:00,343,0.25,0.2471893590029769,0.0019978049726296,10.5,Discount,3.75,2.86125,0.2725
